,0,1,2
1665,40,40,40
1666,81,81,81
1667,61,61,61
1668,149,149,149
1669,48,48,48
1670,20,20,20
1671,71,71,71
1672,103,103,103
1673,118,118,118
1674,86,86,86
1675,29,29,29
1676,223,223,223
1677,107,107,107
1678,112,112,112
1679,187,187,187
1680,204,204,204
1681,173,173,173
1682,59,59,59
1683,14,14,14
1684,41,41,41
1685,87,87,87
1686,73,73,73
1687,129,129,129
1688,21,21,21
1689,92,92,92
1690,236,236,236
1691,78,78,78
1692,46,46,46
1693,250,250,250
1694,44,44,44
1695,176,176,176
1696,114,114,114
1697,36,36,36
1698,169,169,169
1699,24,24,24
1700,173,173,173
1701,40,40,40
1702,7,7,7
1703,78,78,78
1704,196,196,196
1705,6,6,6
1706,85,85,85
1707,202,202,202
1708,145,145,145
1709,153,153,153
1710,180,180,180
1711,34,34,34
1712,224,224,224
1713,51,51,51
1714,86,86,86
1715,159,159,159
1716,24,24,24
1717,94,94,94
1718,96,96,96
1719,171,171,171
1720,30,30,30
1721,12,12,12
1722,12,12,12
1723,164,164,164
1724,29,29,29
1725,109,109,109
1726,226,226,226
1727,177,177,177
1728,12,12,12
1729,40,40,40
1730,197,197,197
1731,72,72,72
1732,16,16,16
1733,198,198,198
1734,64,64,64
1735,253,253,253
1736,4,4,4
1737,248,248,248
1738,98,98,98
1739,4,4,4
1740,16,16,16
1741,252,252,252
1742,49,49,49
1743,18,18,18
1744,167,167,167
1745,216,216,216
1746,154,154,154
1747,21,21,21
1748,33,33,33
1749,134,134,134
1750,117,117,117
1751,187,187,187
1752,12,12,12
1753,192,192,192
1754,28,28,28
1755,12,12,12
1756,115,115,115
1757,176,176,176
1758,224,224,224
1759,23,23,23
1760,64,64,64
1761,4,4,4
1762,3,3,3
1763,68,68,68
1764,64,64,64
1765,207,207,207
1766,195,195,195
1767,228,228,228
1768,43,43,43
1769,19,19,19
1770,130,130,130
1771,72,72,72
1772,73,73,73
1773,18,18,18
1774,97,97,97
1775,31,31,31
1776,24,24,24
1777,230,230,230
1778,225,225,225
1779,130,130,130
1780,7,7,7
1781,193,193,193
1782,63,63,63
1783,47,47,47
1784,108,108,108
1785,100,100,100
1786,0,0,0
1787,4,4,4
1788,195,195,195
1789,117,117,117
1790,44,44,44
1791,132,132,132
1792,8,8,8
1793,224,224,224
1794,116,116,116
1795,46,46,46
1796,206,206,206
1797,113,113,113
1798,235,235,235
1799,118,118,118
1800,199,199,199
1801,33,33,33
1802,35,35,35
1803,3,3,3
1804,224,224,224
1805,127,127,127
1806,144,144,144
1807,244,244,244
1808,96,96,96
1809,251,251,251
1810,65,65,65
1811,150,150,150
1812,195,195,195
1813,160,160,160
1814,228,228,228
1815,75,75,75
1816,13,13,13
1817,192,192,192
1818,212,212,212
1819,18,18,18
1820,144,144,144
1821,79,79,79
1822,198,198,198
1823,45,45,45
1824,228,228,228
1825,96,96,96
1826,35,35,35
1827,5,5,5
1828,81,81,81
1829,170,170,170
1830,133,133,133
1831,152,152,152
1832,96,96,96
1833,103,103,103
1834,33,33,33
1835,96,96,96
1836,167,167,167
1837,37,37,37
1838,193,193,193
1839,128,128,128
1840,36,36,36
1841,225,225,225
1842,27,27,27
1843,124,124,124
1844,172,172,172
1845,62,62,62
1846,71,71,71
1847,88,88,88
1848,7,7,7
1849,128,128,128
1850,252,252,252
1851,10,10,10
1852,176,176,176
1853,10,10,10
1854,1,1,1
1855,48,48,48
1856,1,1,1
1857,130,130,130
1858,180,180,180
1859,236,236,236
1860,57,57,57
1861,66,66,66
1862,62,62,62
1863,130,130,130
1864,113,113,113
1865,58,58,58
1866,27,27,27
1867,198,198,198
1868,3,3,3
1869,18,18,18
1870,204,204,204
1871,31,31,31
1872,70,70,70
1873,185,185,185
1874,102,102,102
1875,74,74,74
1876,93,93,93
1877,241,241,241
1878,198,198,198
1879,1,1,1
1880,208,208,208
1881,130,130,130
1882,68,68,68
1883,27,27,27
1884,64,64,64
1885,125,125,125
1886,53,53,53
1887,1,1,1
1888,110,110,110
1889,23,23,23
1890,169,169,169
1891,96,96,96
1892,4,4,4
1893,201,201,201
1894,55,55,55
1895,1,1,1
1896,57,57,57
1897,229,229,229
1898,1,1,1
1899,82,82,82
1900,151,151,151
1901,237,237,237
1902,208,208,208
1903,65,65,65
1904,34,34,34
1905,160,160,160
1906,98,98,98
1907,97,97,97
1908,64,64,64
1909,34,34,34
1910,200,200,200
1911,24,24,24
1912,98,98,98
1913,6,6,6
1914,2,2,2
1915,176,176,176
1916,141,141,141
1917,237,237,237
1918,104,104,104
1919,85,85,85
1920,226,226,226
1921,103,103,103
1922,64,64,64
1923,113,113,113
1924,235,235,235
1925,128,128,128
1926,193,193,193
1927,155,155,155
1928,202,202,202
1929,154,154,154
1930,70,70,70
1931,65,65,65
1932,37,37,37
1933,73,73,73
1934,165,165,165
1935,104,104,104
1936,228,228,228
1937,111,111,111
1938,137,137,137
1939,88,88,88
1940,75,75,75
1941,56,56,56
1942,149,149,149
1943,146,146,146
1944,215,215,215
1945,125,125,125
1946,124,124,124
1947,32,32,32
1948,226,226,226
1949,232,232,232
1950,10,10,10
1951,132,132,132
1952,15,15,15
1953,208,208,208
1954,182,182,182
1955,98,98,98
1956,227,227,227
1957,54,54,54
1958,111,111,111
1959,255,255,255
1960,245,245,245
1961,156,156,156
1962,49,49,49
1963,45,45,45
1964,149,149,149
1965,16,16,16
1966,70,70,70
1967,28,28,28
1968,181,181,181
1969,72,72,72
1970,176,176,176
1971,109,109,109
1972,94,94,94
1973,88,88,88
1974,180,180,180
1975,22,22,22
1976,162,162,162
1977,148,148,148
1978,6,6,6
1979,29,29,29
1980,144,144,144
1981,49,49,49
1982,148,148,148
1983,215,215,215
1984,100,100,100
1985,15,15,15
1986,204,204,204
1987,14,14,14
1988,141,141,141
1989,139,139,139
1990,84,84,84
1991,181,181,181
1992,141,141,141
1993,97,97,97
1994,106,106,106
1995,33,33,33
1996,155,155,155
1997,54,54,54
1998,119,119,119
1999,75,75,75
2000,190,190,190
2001,162,162,162
2002,192,192,192
2003,162,162,162
2004,55,55,55
2005,238,238,238
2006,220,220,220
2007,121,121,121
2008,78,78,78
2009,192,192,192
2010,67,67,67
2011,98,98,98
2012,76,76,76
2013,145,145,145
2014,195,195,195
2015,114,114,114
2016,220,220,220
2017,71,71,71
2018,1,1,1
2019,97,97,97
2020,28,28,28
2021,196,196,196
2022,231,231,231
2023,78,78,78
2024,181,181,181
2025,240,240,240
2026,94,94,94
2027,4,4,4
2028,136,136,136
2029,69,69,69
2030,52,52,52
2031,191,191,191
2032,76,76,76
2033,55,55,55
2034,45,45,45
2035,64,64,64
2036,218,218,218
2037,241,241,241
2038,103,103,103
2039,21,21,21
2040,4,4,4
2041,73,73,73
2042,127,127,127
2043,184,184,184
2044,143,143,143
2045,129,129,129
2046,128,128,128
2047,137,137,137
2048,0,0,0
2049,165,165,165
2050,96,96,96
2051,80,80,80
2052,131,131,131
2053,134,134,134
2054,235,235,235
2055,183,183,183
2056,118,118,118
2057,79,79,79
2058,29,29,29
2059,76,76,76
2060,117,117,117
2061,51,51,51
2062,87,87,87
2063,224,224,224
2064,193,193,193
2065,37,37,37
2066,131,131,131
2067,7,7,7
2068,82,82,82
2069,181,181,181
2070,55,55,55
2071,92,92,92
2072,233,233,233
2073,142,142,142
2074,243,243,243
2075,213,213,213
2076,86,86,86
2077,244,244,244
2078,83,83,83
2079,133,133,133
2080,169,169,169
2081,90,90,90
2082,191,191,191
2083,107,107,107
2084,18,18,18
2085,201,201,201
2086,199,199,199
2087,14,14,14
2088,255,255,255
2089,251,251,251
2090,178,178,178
2091,100,100,100
2092,255,255,255
2093,143,143,143
2094,73,73,73
2095,25,25,25
2096,104,104,104
2097,168,168,168
2098,131,131,131
2099,24,24,24
2100,124,124,124
2101,115,115,115
2102,22,22,22
2103,141,141,141
2104,53,53,53
2105,33,33,33
2106,98,98,98
2107,56,56,56
2108,210,210,210
2109,30,30,30
2110,45,45,45
2111,160,160,160
2112,194,194,194
2113,7,7,7
2114,225,225,225
2115,233,233,233
2116,195,195,195
2117,195,195,195
2118,180,180,180
2119,24,24,24
2120,25,25,25
2121,133,133,133
2122,191,191,191
2123,73,73,73
2124,79,79,79
2125,31,31,31
2126,103,103,103
2127,109,109,109
2128,113,113,113
2129,148,148,148
2130,42,42,42
2131,70,70,70
2132,32,32,32
2133,166,166,166
2134,8,8,8
2135,4,4,4
2136,102,102,102
2137,140,140,140
2138,174,174,174
2139,69,69,69
2140,3,3,3
2141,166,166,166
2142,130,130,130
2143,26,26,26
2144,51,51,51
2145,245,245,245
2146,55,55,55
2147,151,151,151
2148,180,180,180
2149,182,182,182
2150,221,221,221
2151,91,91,91
2152,11,11,11
2153,142,142,142
2154,153,153,153
2155,70,70,70
2156,96,96,96
2157,47,47,47
2158,21,21,21
2159,254,254,254
2160,202,202,202
2161,25,25,25
2162,194,194,194
2163,164,164,164
2164,127,127,127
2165,65,65,65
2166,0,0,0
2167,7,7,7
2168,1,1,1
2169,136,136,136
2170,44,44,44
2171,34,34,34
2172,154,154,154
2173,55,55,55
2174,18,18,18
2175,241,241,241
2176,178,178,178
2177,36,36,36
2178,232,232,232
2179,158,158,158
2180,149,149,149
2181,223,223,223
2182,226,226,226
2183,190,190,190
2184,145,145,145
2185,38,38,38
2186,103,103,103
2187,39,39,39
2188,194,194,194
2189,208,208,208
2190,195,195,195
2191,179,179,179
2192,145,145,145
2193,134,134,134
2194,46,46,46
2195,251,251,251
2196,142,142,142
2197,35,35,35
2198,170,170,170
2199,202,202,202
2200,217,217,217
2201,114,114,114
2202,59,59,59
2203,152,152,152
2204,8,8,8
2205,222,222,222
2206,166,166,166
2207,1,1,1
2208,111,111,111
2209,220,220,220
2210,6,6,6
2211,129,129,129
2212,13,13,13
2213,49,49,49
2214,18,18,18
2215,64,64,64
2216,41,41,41
2217,146,146,146
2218,211,211,211
2219,125,125,125
2220,19,19,19
2221,173,173,173
2222,116,116,116
2223,36,36,36
2224,66,66,66
2225,42,42,42
2226,36,36,36
2227,34,34,34
2228,60,60,60
2229,40,40,40
2230,180,180,180
2231,18,18,18
2232,132,132,132
2233,181,181,181
2234,119,119,119
2235,16,16,16
2236,89,89,89
2237,168,168,168
2238,11,11,11
2239,14,14,14
2240,26,26,26
2241,61,61,61
2242,134,134,134
2243,200,200,200
2244,41,41,41
2245,195,195,195
2246,12,12,12
2247,57,57,57
2248,203,203,203
2249,195,195,195
2250,85,85,85
2251,7,7,7
2252,113,113,113
2253,12,12,12
2254,32,32,32
2255,230,230,230
2256,99,99,99
2257,127,127,127
2258,145,145,145
2259,42,42,42
2260,107,107,107
2261,28,28,28
2262,170,170,170
2263,43,43,43
2264,105,105,105
2265,12,12,12
2266,100,100,100
2267,66,66,66
2268,51,51,51
2269,189,189,189
2270,21,21,21
2271,5,5,5
2272,200,200,200
2273,228,228,228
2274,83,83,83
2275,209,209,209
2276,118,118,118
2277,75,75,75
2278,210,210,210
2279,213,213,213
2280,48,48,48
2281,203,203,203
2282,140,140,140
2283,229,229,229
2284,252,252,252
2285,203,203,203
2286,44,44,44
2287,7,7,7
2288,16,16,16
2289,196,196,196
2290,88,88,88
2291,250,250,250
2292,176,176,176
2293,248,248,248
2294,32,32,32
2295,234,234,234
2296,180,180,180
2297,65,65,65
2298,112,112,112
2299,57,57,57
2300,76,76,76
2301,180,180,180
2302,110,110,110
2303,23,23,23
2304,112,112,112
2305,63,63,63
2306,108,108,108
2307,84,84,84
2308,34,34,34
2309,201,201,201
2310,201,201,201
2311,177,177,177
2312,21,21,21
2313,62,62,62
2314,116,116,116
2315,26,26,26
2316,228,228,228
2317,176,176,176
2318,208,208,208
2319,89,89,89
2320,48,48,48
2321,85,85,85
2322,77,77,77
2323,120,120,120
2324,108,108,108
2325,67,67,67
2326,203,203,203
2327,153,153,153
2328,212,212,212
2329,100,100,100
2330,37,37,37
2331,180,180,180
2332,79,79,79
2333,208,208,208
2334,241,241,241
2335,51,51,51
2336,46,46,46
2337,7,7,7
2338,225,225,225
2339,44,44,44
2340,66,66,66
2341,83,83,83
2342,172,172,172
2343,231,231,231
2344,250,250,250
2345,141,141,141
2346,12,12,12
2347,74,74,74
2348,161,161,161
2349,110,110,110
2350,71,71,71
2351,201,201,201
2352,121,121,121
2353,177,177,177
2354,184,184,184
2355,134,134,134
2356,65,65,65
2357,44,44,44
2358,103,103,103
2359,3,3,3
2360,83,83,83
2361,129,129,129
2362,116,116,116
2363,47,47,47
2364,170,170,170
2365,59,59,59
2366,28,28,28
2367,151,151,151
2368,83,83,83
2369,146,146,146
2370,242,242,242
2371,254,254,254
2372,86,86,86
2373,151,151,151
2374,115,115,115
2375,141,141,141
2376,15,15,15
2377,67,67,67
2378,24,24,24
2379,209,209,209
2380,236,236,236
2381,10,10,10
2382,197,197,197
2383,17,17,17
2384,248,248,248
2385,233,233,233
2386,78,78,78
2387,114,114,114
2388,33,33,33
2389,107,107,107
2390,177,177,177
2391,107,107,107
2392,82,82,82
2393,33,33,33
2394,67,67,67
2395,220,220,220
2396,185,185,185
2397,156,156,156
2398,229,229,229
2399,242,242,242
2400,3,3,3
2401,65,65,65
2402,78,78,78
2403,134,134,134
2404,16,16,16
2405,116,116,116
2406,22,22,22
2407,190,190,190
2408,140,140,140
2409,132,132,132
2410,185,185,185
2411,44,44,44
2412,50,50,50
2413,70,70,70
2414,33,33,33
2415,32,32,32
2416,55,55,55
2417,92,92,92
2418,216,216,216
2419,240,240,240
2420,88,88,88
2421,25,25,25
2422,229,229,229
2423,112,112,112
2424,64,64,64
2425,3,3,3
2426,0,0,0
2427,46,46,46
2428,215,215,215
2429,127,127,127
2430,229,229,229
2431,242,242,242
2432,201,201,201
2433,3,3,3
2434,101,101,101
2435,29,29,29
2436,2,2,2
2437,2,2,2
2438,92,92,92
2439,217,217,217
2440,165,165,165
2441,216,216,216
2442,166,166,166
2443,240,240,240
2444,210,210,210
2445,54,54,54
2446,34,34,34
2447,75,75,75
2448,98,98,98
2449,44,44,44
2450,29,29,29
2451,60,60,60
2452,20,20,20
2453,2,2,2
2454,109,109,109
2455,31,31,31
2456,31,31,31
2457,247,247,247
2458,89,89,89
2459,65,65,65
2460,26,26,26
2461,141,141,141
2462,218,218,218
2463,170,170,170
2464,6,6,6
2465,91,91,91
2466,2,2,2
2467,209,209,209
2468,197,197,197
2469,152,152,152
2470,106,106,106
2471,3,3,3
2472,197,197,197
2473,74,74,74
2474,143,143,143
2475,196,196,196
2476,132,132,132
2477,25,25,25
2478,30,30,30
2479,104,104,104
2480,104,104,104
2481,191,191,191
2482,222,222,222
2483,133,133,133
2484,45,45,45
2485,75,75,75
2486,244,244,244
2487,170,170,170
2488,93,93,93
2489,197,197,197
2490,236,236,236
2491,95,95,95
2492,107,107,107
2493,15,15,15
2494,3,3,3
2495,48,48,48
2496,71,71,71
2497,169,169,169
2498,82,82,82
2499,53,53,53
2500,198,198,198
2501,70,70,70
2502,46,46,46
2503,1,1,1
2504,192,192,192
2505,120,120,120
2506,191,191,191
2507,251,251,251
2508,100,100,100
2509,193,193,193
2510,213,213,213
2511,234,234,234
2512,214,214,214
2513,56,56,56
2514,125,125,125
2515,155,155,155
2516,225,225,225
2517,136,136,136
2518,25,25,25
2519,24,24,24
2520,103,103,103
2521,112,112,112
2522,143,143,143
2523,176,176,176
2524,123,123,123
2525,164,164,164
2526,8,8,8
2527,65,65,65
2528,108,108,108
2529,46,46,46
2530,207,207,207
2531,100,100,100
2532,39,39,39
2533,19,19,19
2534,163,163,163
2535,39,39,39
2536,61,61,61
2537,9,9,9
2538,201,201,201
2539,181,181,181
2540,28,28,28
2541,191,191,191
2542,154,154,154
2543,27,27,27
2544,234,234,234
2545,146,146,146
2546,12,12,12
2547,88,88,88
2548,25,25,25
2549,162,162,162
2550,93,93,93
2551,176,176,176
2552,88,88,88
2553,5,5,5
2554,204,204,204
2555,151,151,151
2556,221,221,221
2557,236,236,236
2558,24,24,24
2559,236,236,236
2560,247,247,247
2561,52,52,52
2562,34,34,34
2563,24,24,24
2564,232,232,232
2565,130,130,130
2566,8,8,8
2567,26,26,26
2568,176,176,176
2569,213,213,213
2570,159,159,159
2571,14,14,14
2572,142,142,142
2573,130,130,130
2574,118,118,118
2575,71,71,71
2576,147,147,147
2577,69,69,69
2578,32,32,32
2579,245,245,245
2580,50,50,50
2581,146,146,146
2582,0,0,0
2583,171,171,171
2584,37,37,37
2585,234,234,234
2586,135,135,135
2587,165,165,165
2588,204,204,204
2589,243,243,243
2590,59,59,59
2591,76,76,76
2592,37,37,37
2593,105,105,105
2594,124,124,124
2595,86,86,86
2596,56,56,56
2597,136,136,136
2598,144,144,144
2599,100,100,100
2600,63,63,63
2601,38,38,38
2602,36,36,36
2603,188,188,188
2604,235,235,235
2605,63,63,63
2606,28,28,28
2607,16,16,16
2608,242,242,242
2609,254,254,254
2610,38,38,38
2611,102,102,102
2612,57,57,57
2613,82,82,82
2614,74,74,74
2615,150,150,150
2616,123,123,123
2617,25,25,25
2618,160,160,160
2619,126,126,126
2620,24,24,24
2621,138,138,138
2622,115,115,115
2623,129,129,129
2624,57,57,57
2625,53,53,53
2626,75,75,75
2627,249,249,249
2628,115,115,115
2629,84,84,84
2630,41,41,41
2631,73,73,73
2632,185,185,185
2633,200,200,200
2634,74,74,74
2635,8,8,8
2636,9,9,9
2637,166,166,166
2638,126,126,126
2639,80,80,80
2640,232,232,232
2641,146,146,146
2642,1,1,1
2643,206,206,206
2644,24,24,24
2645,195,195,195
2646,117,117,117
2647,15,15,15
2648,78,78,78
2649,25,25,25
2650,108,108,108
2651,26,26,26
2652,97,97,97
2653,28,28,28
2654,133,133,133
2655,108,108,108
2656,6,6,6
2657,5,5,5
2658,62,62,62
2659,11,11,11
2660,1,1,1
2661,55,55,55
2662,120,120,120
2663,151,151,151
2664,35,35,35
2665,4,4,4
2666,0,0,0
2667,0,0,0
2668,0,0,0
2669,33,33,33
2670,216,216,216
2671,244,244,244
2672,220,220,220
2673,158,158,158
2674,167,167,167
2675,119,119,119
2676,173,173,173
2677,23,23,23
2678,123,123,123
2679,119,119,119
2680,226,226,226
2681,37,37,37
2682,51,51,51
2683,145,145,145
2684,0,0,0
2685,62,62,62
2686,198,198,198
2687,136,136,136
2688,67,67,67
2689,29,29,29
2690,3,3,3
2691,233,233,233
2692,201,201,201
2693,235,235,235
2694,16,16,16
2695,131,131,131
2696,16,16,16
2697,143,143,143
2698,24,24,24
2699,123,123,123
2700,67,67,67
2701,48,48,48
2702,32,32,32
2703,203,203,203
2704,216,216,216
2705,223,223,223
2706,14,14,14
2707,76,76,76
2708,157,157,157
2709,135,135,135
2710,0,0,0
2711,176,176,176
2712,147,147,147
2713,197,197,197
2714,226,226,226
2715,255,255,255
2716,251,251,251
2717,178,178,178
2718,100,100,100
2719,25,25,25
2720,0,0,0
2721,132,132,132
2722,150,150,150
2723,104,104,104
2724,59,59,59
2725,168,168,168
2726,200,200,200
2727,79,79,79
2728,22,22,22
2729,149,149,149
2730,13,13,13
2731,23,23,23
2732,112,112,112
2733,32,32,32
2734,201,201,201
2735,94,94,94
2736,19,19,19
2737,105,105,105
2738,157,157,157
2739,15,15,15
2740,167,167,167
2741,165,165,165
2742,26,26,26
2743,202,202,202
2744,94,94,94
2745,179,179,179
2746,161,161,161
2747,232,232,232
2748,55,55,55
2749,166,166,166
2750,88,88,88
2751,188,188,188
2752,100,100,100
2753,187,187,187
2754,138,138,138
2755,24,24,24
2756,175,175,175
2757,111,111,111
2758,6,6,6
2759,35,35,35
2760,195,195,195
2761,221,221,221
2762,222,222,222
2763,138,138,138
2764,138,138,138
2765,24,24,24
2766,194,194,194
2767,132,132,132
2768,130,130,130
2769,49,49,49
2770,244,244,244
2771,25,25,25
2772,61,61,61
2773,81,81,81
2774,132,132,132
2775,16,16,16
2776,197,197,197
2777,209,209,209
2778,157,157,157
2779,62,62,62
2780,64,64,64
2781,169,169,169
2782,186,186,186
2783,196,196,196
2784,107,107,107
2785,10,10,10
2786,214,214,214
2787,36,36,36
2788,46,46,46
2789,78,78,78
2790,147,147,147
2791,27,27,27
2792,13,13,13
2793,172,172,172
2794,73,73,73
2795,129,129,129
2796,25,25,25
2797,166,166,166
2798,23,23,23
2799,97,97,97
2800,118,118,118
2801,233,233,233
2802,49,49,49
2803,90,90,90
2804,196,196,196
2805,133,133,133
2806,195,195,195
2807,17,17,17
2808,210,210,210
2809,7,7,7
2810,54,54,54
2811,162,162,162
2812,111,111,111
2813,35,35,35
2814,147,147,147
2815,136,136,136
2816,197,197,197
2817,109,109,109
2818,237,237,237
2819,46,46,46
2820,36,36,36
2821,77,77,77
2822,185,185,185
2823,182,182,182
2824,64,64,64
2825,197,197,197
2826,48,48,48
2827,144,144,144
2828,162,162,162
2829,45,45,45
2830,253,253,253
2831,244,244,244
2832,236,236,236
2833,214,214,214
2834,39,39,39
2835,171,171,171
2836,238,238,238
2837,80,80,80
2838,173,173,173
2839,181,181,181
2840,34,34,34
2841,70,70,70
2842,30,30,30
2843,18,18,18
2844,5,5,5
2845,218,218,218
2846,39,39,39
2847,144,144,144
2848,0,0,0
2849,225,225,225
2850,251,251,251
2851,187,187,187
2852,194,194,194
2853,66,66,66
2854,34,34,34
2855,37,37,37
2856,129,129,129
2857,43,43,43
2858,91,91,91
2859,177,177,177
2860,100,100,100
2861,214,214,214
2862,198,198,198
2863,115,115,115
2864,244,244,244
2865,153,153,153
2866,94,94,94
2867,237,237,237
2868,249,249,249
2869,146,146,146
2870,64,64,64
2871,251,251,251
2872,114,114,114
2873,123,123,123
2874,155,155,155
2875,132,132,132
2876,11,11,11
2877,183,183,183
2878,219,219,219
2879,60,60,60
2880,153,153,153
2881,51,51,51
2882,100,100,100
2883,40,40,40
2884,99,99,99
2885,255,255,255
2886,237,237,237
2887,6,6,6
2888,46,46,46
2889,79,79,79
2890,184,184,184
2891,187,187,187
2892,127,127,127
2893,110,110,110
2894,76,76,76
2895,35,35,35
2896,70,70,70
2897,70,70,70
2898,218,218,218
2899,225,225,225
2900,134,134,134
2901,24,24,24
2902,154,154,154
2903,132,132,132
2904,145,145,145
2905,93,93,93
2906,26,26,26
2907,8,8,8
2908,126,126,126
2909,92,92,92
2910,86,86,86
2911,248,248,248
2912,40,40,40
2913,43,43,43
2914,70,70,70
2915,223,223,223
2916,235,235,235
2917,147,147,147
2918,164,164,164
2919,130,130,130
2920,89,89,89
2921,181,181,181
2922,66,66,66
2923,130,130,130
2924,16,16,16
2925,54,54,54
2926,104,104,104
2927,86,86,86
2928,178,178,178
2929,6,6,6
2930,38,38,38
2931,112,112,112
2932,48,48,48
2933,206,206,206
2934,164,164,164
2935,96,96,96
2936,87,87,87
2937,40,40,40
2938,183,183,183
2939,2,2,2
2940,52,52,52
2941,70,70,70
2942,197,197,197
2943,17,17,17
2944,216,216,216
2945,98,98,98
2946,51,51,51
2947,104,104,104
2948,31,31,31
2949,8,8,8
2950,201,201,201
2951,4,4,4
2952,33,33,33
2953,11,11,11
2954,137,137,137
2955,57,57,57
2956,70,70,70
2957,69,69,69
2958,111,111,111
2959,80,80,80
2960,185,185,185
2961,241,241,241
2962,90,90,90
2963,88,88,88
2964,184,184,184
2965,173,173,173
2966,249,249,249
2967,226,226,226
2968,197,197,197
2969,32,32,32
2970,153,153,153
2971,68,68,68
2972,34,34,34
2973,189,189,189
2974,134,134,134
2975,168,168,168
2976,193,193,193
2977,114,114,114
2978,127,127,127
2979,80,80,80
2980,130,130,130
2981,53,53,53
2982,29,29,29
2983,176,176,176
2984,180,180,180
2985,100,100,100
2986,104,104,104
2987,132,132,132
2988,226,226,226
2989,6,6,6
2990,67,67,67
2991,109,109,109
2992,48,48,48
2993,140,140,140
2994,158,158,158
2995,104,104,104
2996,44,44,44
2997,0,0,0
2998,0,0,0
2999,32,32,32
3000,56,56,56
3001,228,228,228
3002,109,109,109
3003,34,34,34
3004,69,69,69
3005,225,225,225
3006,222,222,222
3007,61,61,61
3008,119,119,119
3009,74,74,74
3010,122,122,122
3011,82,82,82
3012,144,144,144
3013,30,30,30
3014,68,68,68
3015,214,214,214
3016,119,119,119
3017,233,233,233
3018,72,72,72
3019,101,101,101
3020,204,204,204
3021,191,191,191
3022,161,161,161
3023,115,115,115
3024,169,169,169
3025,2,2,2
3026,54,54,54
3027,135,135,135
3028,156,156,156
3029,231,231,231
3030,94,94,94
3031,220,220,220
3032,212,212,212
3033,135,135,135
3034,4,4,4
3035,54,54,54
3036,241,241,241
3037,190,190,190
3038,56,56,56
3039,213,213,213
3040,104,104,104
3041,98,98,98
3042,113,113,113
3043,227,227,227
3044,27,27,27
3045,113,113,113
3046,150,150,150
3047,136,136,136
3048,84,84,84
3049,60,60,60
3050,121,121,121
3051,53,53,53
3052,80,80,80
3053,243,243,243
3054,174,174,174
3055,36,36,36
3056,27,27,27
3057,132,132,132
3058,41,41,41
3059,65,65,65
3060,65,65,65
3061,26,26,26
3062,7,7,7
3063,90,90,90
3064,152,152,152
3065,218,218,218
3066,0,0,0
3067,192,192,192
3068,32,32,32
3069,178,178,178
3070,144,144,144
3071,71,71,71
3072,34,34,34
3073,3,3,3
3074,211,211,211
3075,110,110,110
3076,133,133,133
3077,14,14,14
3078,93,93,93
3079,102,102,102
3080,91,91,91
3081,93,93,93
3082,181,181,181
3083,24,24,24
3084,180,180,180
3085,114,114,114
3086,77,77,77
3087,248,248,248
3088,143,143,143
3089,24,24,24
3090,246,246,246
3091,71,71,71
3092,212,212,212
3093,153,153,153
3094,2,2,2
3095,57,57,57
3096,123,123,123
3097,71,71,71
3098,56,56,56
3099,71,71,71
3100,151,151,151
3101,45,45,45
3102,38,38,38
3103,67,67,67
3104,190,190,190
3105,219,219,219
3106,116,116,116
3107,247,247,247
3108,135,135,135
3109,3,3,3
3110,80,80,80
3111,131,131,131
3112,41,41,41
3113,130,130,130
3114,1,1,1
3115,116,116,116
3116,165,165,165
3117,180,180,180
3118,234,234,234
3119,74,74,74
3120,29,29,29
3121,42,42,42
3122,134,134,134
3123,99,99,99
3124,110,110,110
3125,9,9,9
3126,183,183,183
3127,136,136,136
3128,6,6,6
3129,148,148,148
3130,194,194,194
3131,130,130,130
3132,139,139,139
3133,172,172,172
3134,100,100,100
3135,22,22,22
3136,240,240,240
3137,239,239,239
3138,99,99,99
3139,79,79,79
3140,123,123,123
3141,152,152,152
3142,90,90,90
3143,143,143,143
3144,69,69,69
3145,31,31,31
3146,232,232,232
3147,154,154,154
3148,80,80,80
3149,241,241,241
3150,13,13,13
3151,37,37,37
3152,16,16,16
3153,220,220,220
3154,145,145,145
3155,164,164,164
3156,72,72,72
3157,17,17,17
3158,77,77,77
3159,9,9,9
3160,200,200,200
3161,243,243,243
3162,66,66,66
3163,68,68,68
3164,39,39,39
3165,3,3,3
3166,55,55,55
3167,202,202,202
3168,39,39,39
3169,164,164,164
3170,84,84,84
3171,33,33,33
3172,62,62,62
3173,175,175,175
3174,63,63,63
3175,204,204,204
3176,179,179,179
3177,176,176,176
3178,200,200,200
3179,137,137,137
3180,51,51,51
3181,247,247,247
3182,240,240,240
3183,155,155,155
3184,25,25,25
3185,89,89,89
3186,231,231,231
